review_id	sentiment	label_id	input_ids	review_body	date
7957	-1	0	[0, 100, 770, 7, 657, 42, 23204, 4, 5, 24251, 7232, 3195, 8, 1521, 19, 5, 16415, 1070, 124, 21, 2721, 4, 959, 77, 939, 342, 24, 15, 1437, 24, 355, 23, 513, 291, 2697, 7, 127, 5120, 4, 9574, 24, 18, 164, 124, 187, 5, 847, 95, 630, 75, 173, 15, 127, 5120, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I wanted to love this sweater. the lavender color and design with the pleated back was beautiful. however when i put it on  it added at least 20 pounds to my frame. unfortunately it's going back since the cut just doesn't work on my frame.	2022-06-24T08:02:18Z
8154	1	2	[0, 100, 269, 657, 5, 2564, 9, 42, 4187, 15500, 5397, 13454, 4, 939, 524, 195, 108, 398, 113, 1437, 9680, 23246, 1437, 8, 2631, 10, 73, 428, 4, 939, 524, 3700, 10, 1836, 3023, 29, 73, 29, 50, 132, 73, 306, 11, 70, 6215, 13657, 4, 959, 1437, 42, 1518, 36, 5536, 18068, 43, 1237, 650, 4, 939, 56, 7, 645, 10, 1836, 4761, 4, 5, 2564, 16, 11875, 7, 110, 809, 8, 16, 10, 410, 13350, 19, 5, 614, 15500, 5397, 328, 5, 10199, 16, 182, 3793, 8, 10, 410, 7174, 4, 939, 524, 10, 410, 2273, 141, 24, 16, 164, 7, 10397, 1437, 24, 1302, 10, 410, 15651, 4, 53, 939, 40, 10397, 24, 15, 5, 15651, 4943, 8, 516, 3841, 24, 4, 939, 2]	"I really love the fit of this classic scoop neck tee. i am 5'8""  140 lbs  and 34 a/b. i am typically a size xs/s or 2/4 in all retailer tops. however  this brand (velvet) runs small. i had to order a size medium. the fit is slim to your body and is a little sexy with the low scoop neck! the fabric is very soft and a little thin. i am a little concerned how it is going to wash  it seems a little delicate. but i will wash it on the delicate cycle and line dry it. i ordered the black (classic"	2022-06-24T08:02:18Z
246	0	1	[0, 100, 802, 42, 299, 21, 15652, 11, 5, 1400, 8, 804, 4, 24, 95, 399, 75, 173, 13, 162, 4, 1712, 24, 2564, 1437, 24, 34968, 66, 350, 203, 11, 5, 760, 8, 95, 938, 75, 34203, 15, 162, 4, 939, 524, 195, 108, 195, 113, 8, 13950, 23246, 4, 8, 2740, 5, 650, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I thought this top was adorable in the store and online. it just didn't work for me. although it fit  it flares out too much in the front and just wasn't flattering on me. i am 5' 5"" and 128 lbs. and ordered the small."	2022-06-24T08:02:18Z
4762	1	2	[0, 100, 657, 42, 6399, 53, 33, 112, 696, 12, 14, 33800, 7524, 4, 24, 18, 98, 11789, 4, 24, 190, 1326, 11789, 15, 5, 1421, 4, 172, 1437, 939, 2162, 277, 326, 12, 8674, 30, 5, 276, 138, 31, 5140, 8, 4443, 99, 116, 276, 11789, 7735, 44184, 7524, 4, 24, 18, 98, 8372, 1437, 939, 64, 75, 190, 3922, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love this shirt but have 1 issue- that darn pocket. it's so awkward. it even looks awkward on the model. then  i bought another t-shirt by the same company from elsewhere and guess what? same awkward weird floppy pocket. it's so odd  i can't even explain it.	2022-06-24T08:02:18Z
683	-1	0	[0, 29287, 16170, 299, 1437, 2638, 5, 3195, 53, 10762, 58, 4940, 31580, 62, 8, 45, 686, 114, 24, 21, 31, 1437, 7209, 23, 1400, 50, 5, 169, 24, 21, 842, 11538, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Beautiful top  loved the color but shoulders were totally messed up and not sure if it was from  hanging at store or the way it was sewn.	2022-06-24T08:02:18Z
15581	0	1	[0, 713, 299, 16, 98, 1256, 11, 5, 2356, 1437, 53, 24, 95, 222, 45, 173, 66, 13, 162, 4, 24, 16, 55, 9, 10, 18100, 6907, 3195, 87, 160, 12, 9830, 101, 11, 5, 1345, 8, 24, 95, 10601, 15, 162, 7735, 4, 939, 1299, 101, 24, 21, 1528, 7, 1836, 1437, 53, 156, 162, 619, 182, 2233, 219, 4, 939, 64, 224, 24, 21, 182, 157, 156, 1437, 98, 2085, 939, 437, 95, 45, 5, 235, 809, 1907, 13, 24, 4, 13, 5135, 1437, 939, 437, 195, 108, 245, 113, 8, 16157, 29882, 4, 5, 650, 2564, 6683, 1437, 53, 21, 10, 828, 350, 1810, 23, 5, 2576, 13, 127, 5840, 4, 939, 21, 2882, 7, 1930, 5, 418, 114, 24, 74, 33, 57, 1969, 2]	"This top is so pretty in the photos  but it just did not work out for me. it is more of a pale pink color than off-white like in the photo and it just hung on me weird. i felt like it was true to size  but made me feel very boxy. i can say it was very well made  so maybe i'm just not the right body type for it. for reference  i'm 5'5"" and 135lbs. the small fit perfectly  but was a bit too wide at the bottom for my taste. i was willing to spend the money if it would have been perfect  but i'll sa"	2022-06-24T08:02:18Z
19565	-1	0	[0, 100, 657, 42, 3588, 53, 939, 40, 671, 24, 142, 5, 21764, 32, 350, 3229, 4, 939, 33, 393, 56, 42, 936, 137, 4, 939, 2740, 10, 4716, 1459, 321, 8, 4716, 1459, 132, 4, 13, 5135, 939, 524, 195, 108, 204, 113, 6764, 8, 16662, 23246, 4, 5, 5933, 16, 1969, 8, 939, 269, 101, 5, 2496, 4, 114, 5, 21764, 56, 45, 57, 98, 3229, 939, 74, 33, 1682, 5, 4716, 1459, 321, 4, 5, 4716, 1459, 132, 21764, 58, 117, 4600, 19780, 4, 6661, 14, 42, 222, 45, 173, 13, 162, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I love this dress but i will return it because the sleeves are too tight. i have never had this problem before. i ordered a petite 0 and petite 2. for reference i am 5' 4"" tall and 117 lbs. the length is perfect and i really like the style. if the sleeves had not been so tight i would have kept the petite 0. the petite 2 sleeves were no looser. sorry that this did not work for me."	2022-06-24T08:02:18Z
16561	0	1	[0, 100, 524, 10, 1528, 1836, 3023, 462, 4, 11, 127, 291, 29, 939, 5328, 10, 650, 8, 172, 4761, 1437, 98, 939, 216, 147, 1116, 939, 524, 2686, 259, 4, 939, 1381, 42, 3588, 15, 11, 127, 400, 6215, 1400, 4, 42, 6004, 1437, 25, 10, 6095, 9, 6215, 10374, 2045, 7, 109, 1437, 1622, 40754, 293, 5, 10199, 20104, 27912, 25, 51, 1606, 277, 1836, 4, 5, 936, 16, 734, 10, 6269, 631, 2594, 7, 390, 18, 22712, 25, 51, 2364, 2408, 4, 16, 42, 98, 1202, 7, 1346, 116, 25, 10, 1836, 650, 939, 21, 41, 10, 4946, 1437, 25, 10, 4761, 939, 21, 10, 741, 4946, 4, 122, 1437, 107, 423, 1437, 25, 10, 1836, 545, 939, 524, 10, 385, 4946, 2, 1, 1]	I am a true size xl. in my 20s i wore a small and then medium  so i know whereof i am speaking here. i tried this dress on in my local retailer store. this designer  as a handful of retailer designers seem to do  simply enlarges the fabric measurement outward as they add another size. the problem is... a funny thing happens to women's breasts as they gain weight. is this so difficult to understand? as a size small i was an a cup  as a medium i was a b cup. now  years later  as a size 16 i am a d cup	2022-06-24T08:02:18Z
677	0	1	[0, 100, 2740, 5, 6907, 11, 1836, 3023, 462, 4, 5, 3195, 21, 1256, 4, 5, 936, 16, 5, 1468, 21, 350, 7174, 8, 3229, 4, 24, 2075, 23, 513, 10, 1836, 2735, 87, 2343, 11, 5, 2356, 804, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered the pink in size xl. the color was pretty. the problem is the material was too thin and tight. it ran at least a size smaller than shown in the photos online.	2022-06-24T08:02:18Z
16626	1	2	[0, 100, 2738, 42, 3588, 62, 11, 10, 1836, 290, 111, 10698, 326, 1872, 4, 939, 33, 10, 2631, 16134, 7050, 131, 17445, 23246, 4, 8, 195, 16935, 4, 204, 4877, 11, 6958, 4, 939, 33, 41, 1946, 19487, 1955, 8, 5, 1836, 158, 21, 350, 380, 8, 5, 290, 2564, 95, 235, 4, 5, 16576, 16, 9321, 8, 5, 2853, 28072, 2463, 233, 16, 45, 1437, 24, 161, 15, 5, 6694, 865, 10397, 61, 16, 10, 2704, 142, 3841, 8143, 16, 45, 10, 2704, 4, 2323, 162, 95, 59, 132, 4877, 1065, 5, 4117, 4, 5, 7992, 22990, 14901, 16, 182, 780, 8, 425, 477, 19, 5, 3588, 21316, 156, 162, 619, 42, 74, 28, 10, 372, 3588, 13, 5, 2317, 2, 1, 1, 1, 1, 1]	I picked this dress up in a size 8 - fits tts. i have a 34dd chest; 145 lbs. and 5 ft. 4 inches in height. i have an hourglass figure and the size 10 was too big and the 8 fit just right. the skirt is lined and the upper bodice part is not  it says on the tag hand wash which is a plus because dry cleaning is not a plus. hits me just about 2 inches above the knee. the thick lace detailing is very special and price point with the dress promo made me feel this would be a great dress for the holiday	2022-06-24T08:02:18Z
12056	-1	0	[0, 36391, 1437, 13350, 20745, 53, 9668, 62, 11, 5, 760, 4, 40, 671, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Fun  sexy underwear but rides up in the front. will return	2022-06-24T08:02:18Z
17151	1	2	[0, 5975, 42, 16, 10, 1035, 17771, 328, 657, 5, 1521, 9, 5, 741, 1452, 9, 42, 13454, 4, 2422, 3793, 1437, 372, 7974, 29741, 3195, 8, 64, 28, 7001, 62, 50, 159, 4, 24, 16, 7082, 1437, 939, 1017, 5940, 39328, 159, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Now this is a summer staple! love the design of the bib of this tee. super soft  great neutral charcoal color and can be dressed up or down. it is loose  i'd recommend sizing down.	2022-06-24T08:02:18Z
12271	1	2	[0, 713, 16, 10, 182, 14160, 9881, 299, 4, 24, 10698, 372, 328, 939, 563, 15, 2498, 24, 19, 10, 251, 24150, 909, 326, 8674, 12213, 50, 909, 326, 7363, 42041, 4, 939, 3668, 657, 5, 44265, 4617, 23, 5, 2576, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This is a very stylish casual top. it fits great! i plan on wearing it with a long sleeve black tshirt underneath or black turtleneck. i absolutely love the crochet detail at the bottom!	2022-06-24T08:02:18Z
6016	1	2	[0, 100, 2162, 42, 11, 127, 4505, 1836, 650, 4, 1437, 24, 16, 269, 1109, 8, 935, 219, 5579, 5525, 1256, 4, 1437, 25, 5, 97, 37102, 1581, 1437, 24, 16, 1181, 11, 760, 8, 10941, 11, 5, 124, 4, 1437, 5, 124, 478, 127, 13977, 9484, 1437, 25, 24, 473, 15, 5, 1421, 11, 5, 2170, 4, 1437, 24, 20119, 127, 11689, 182, 157, 36, 30035, 10, 2704, 322, 1437, 939, 1979, 75, 6190, 5, 10199, 25, 3793, 8, 939, 222, 120, 10, 25156, 4382, 696, 1437, 53, 5, 299, 4711, 342, 4, 1437, 1374, 1437, 182, 4343, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I bought this in my usual size small.  it is really light and airy--very pretty.  as the other reviewer noted  it is longer in front and shorter in the back.  the back hit my waistband  as it does on the model in the picture.  it hid my bra very well (always a plus).  i wouldn't describe the fabric as soft and i did get a static electricity issue  but the top stayed put.  overall  very pleased.	2022-06-24T08:02:18Z
4364	-1	0	[0, 133, 3588, 16, 2778, 239, 1318, 328, 939, 3584, 5, 3588, 11, 909, 4, 5, 1104, 9843, 6537, 6399, 14, 5, 1421, 16, 2498, 223, 5, 3588, 16, 45, 233, 9, 5, 3588, 4, 5, 3588, 1374, 16, 101, 10, 14930, 4, 3867, 47, 214, 2778, 6764, 8, 22877, 42, 3588, 817, 47, 356, 2671, 328, 939, 2740, 5, 650, 4716, 1459, 8, 524, 10529, 23246, 8, 195, 108, 306, 4, 939, 269, 770, 7, 101, 42, 3588, 53, 9574, 24, 18, 164, 124, 48329, 5, 4716, 1459, 2323, 155, 4877, 1065, 5, 4117, 13, 5135, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The dress is extremely high quality! i purchased the dress in black. the white collared shirt that the model is wearing under the dress is not part of the dress. the dress overall is like a balloon. unless you're extremely tall and skinny this dress makes you look bigger! i ordered the small petite and am 125 lbs and 5'4. i really wanted to like this dress but unfortunately it's going back:( the petite hits 3 inches above the knee for reference.	2022-06-24T08:02:18Z
11142	-1	0	[0, 100, 657, 127, 182, 793, 25172, 23324, 1690, 594, 10844, 4, 51, 32, 5, 1969, 21288, 2408, 1437, 8, 5, 124, 12189, 32, 278, 11, 10, 169, 14, 16, 182, 34203, 13, 5, 326, 3810, 4, 45, 98, 19, 5, 13964, 25172, 438, 3985, 9574, 4, 5, 21288, 16, 29284, 8, 189, 33, 55, 4140, 8, 51, 120, 10610, 8, 13106, 15, 127, 8725, 35841, 4, 8, 5, 124, 12189, 32, 278, 444, 4102, 442, 127, 124, 526, 356, 31550, 44169, 1810, 4, 24, 18, 10, 741, 22539, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love my very old pilcro stet jeans. they are the perfect denim weight  and the back pockets are set in a way that is very flattering for the tush. not so with the newer pilcros unfortunately. the denim is thinner and may have more stretch and they get worn and pill on my inner thighs. and the back pockets are set far apart making my back side look unnaturally wide. it's a bummer.	2022-06-24T08:02:18Z
13905	1	2	[0, 3609, 9211, 10698, 372, 328, 939, 5328, 24, 13, 173, 8, 300, 3739, 9, 14156, 2963, 4, 1326, 182, 14878, 4, 939, 67, 300, 5, 9304, 3520, 15, 5, 1421, 187, 939, 6640, 5, 7490, 98, 203, 48306, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Shirt fits great! i wore it for work and got lots of complements. looks very elegant. i also got the pants featured on the model since i liked the outfit so much ;)	2022-06-24T08:02:18Z
2345	1	2	[0, 16587, 42, 1365, 6056, 2543, 260, 765, 3588, 98, 3793, 1365, 8, 98, 14160, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Love this easy caftan short dress so soft easy and so stylish	2022-06-24T08:02:18Z
10458	1	2	[0, 713, 16, 10, 2721, 2125, 4, 5, 10199, 16, 10, 2579, 2408, 8, 5, 847, 9, 5, 22990, 420, 5, 10762, 16, 34203, 4, 5, 21764, 32, 5386, 1437, 53, 45, 14860, 856, 28102, 4, 16748, 939, 1835, 5, 3588, 142, 1712, 24, 16, 10, 7021, 2496, 36, 2362, 13977, 1902, 43, 1437, 24, 34, 10, 182, 1359, 847, 4, 939, 21, 2818, 24, 21, 55, 9, 41, 10, 12, 1902, 33585, 7, 9824, 127, 28097, 1437, 53, 40463, 4, 114, 47, 1403, 12, 8009, 4591, 25, 10, 30023, 1437, 42, 189, 45, 28, 5, 3588, 13, 47, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This is a beautiful piece. the fabric is a nice weight and the cut of the lace across the shoulders is flattering. the sleeves are dramatic  but not overly fussy. sadly i returned the dress because although it is a swing style (no waistline)  it has a very straight cut. i was hoping it was more of an a-line silhouette to accommodate my hips  but alas. if you self-identify as a pear  this may not be the dress for you.	2022-06-24T08:02:18Z
8245	-1	0	[0, 100, 437, 98, 29673, 4567, 328, 939, 3668, 2638, 5, 1763, 9, 209, 939, 2162, 11, 5, 9768, 3195, 372, 2564, 1437, 372, 3195, 1437, 98, 3473, 328, 959, 1437, 939, 95, 15158, 106, 8, 115, 1137, 235, 409, 77, 939, 4976, 106, 3269, 7, 3841, 14, 51, 56, 685, 3195, 11, 911, 147, 51, 56, 45218, 1329, 11, 5, 10397, 3563, 4, 98, 1437, 122, 51, 33, 7782, 13026, 2301, 878, 552, 106, 4, 45, 9796, 4, 1437, 1437, 1437, 1437, 939, 40, 224, 14, 5, 80, 13026, 8089, 189, 45, 33, 42, 696, 4, 13, 5135, 1437, 192, 127, 13076, 4, 939, 2162, 10, 973, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I'm so bummed! i absolutely loved the pair of these i bought in the bronze color great fit  great color  so comfortable! however  i just washed them and could tell right away when i laid them flat to dry that they had lost color in areas where they had wrinkled in the wash machine. so  now they have strange lighter lines running along them. not acceptable.     i will say that the two lighter colors may not have this issue. for reference  see my stats. i bought a 26.	2022-06-24T08:02:18Z
708	-1	0	[0, 7608, 16, 24, 98, 1202, 7, 465, 10, 6399, 14, 630, 75, 13595, 457, 9, 127, 11689, 114, 939, 5258, 127, 3124, 116, 1437, 1437, 1437, 1437, 42, 16, 11962, 36, 1610, 32565, 5, 3124, 4683, 696, 43, 53, 81, 18288, 4, 164, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Why is it so difficult to find a shirt that doesn't expose half of my bra if i lift my arm?     this is cute (beyond the arm hole issue) but overpriced. going back.	2022-06-24T08:02:18Z
14214	-1	0	[0, 100, 2854, 19, 5, 37102, 14, 26, 42, 1152, 1345, 16, 12030, 328, 47, 64, 75, 3544, 3568, 42, 23204, 160, 5, 4793, 25, 7092, 328, 24, 473, 959, 694, 10, 372, 2564, 1437, 939, 23855, 159, 31, 739, 7, 4761, 734, 463, 5, 6219, 3195, 16, 269, 1256, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I agree with the reviewer that said this product photo is misleading! you can't possibly wear this sweater off the shoulder as pictured! it does however provide a great fit  i sized down from large to medium...and the brown color is really pretty!	2022-06-24T08:02:18Z
2931	0	1	[0, 30327, 6640, 42, 3588, 1437, 53, 24, 2075, 350, 380, 13, 162, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Really liked this dress  but it ran too big for me.	2022-06-24T08:02:18Z
18677	0	1	[0, 133, 16576, 233, 9, 5, 3588, 5712, 1359, 8, 15056, 14133, 127, 9377, 4, 47, 64, 75, 269, 1137, 31, 5, 1893, 4, 53, 114, 47, 33, 190, 5, 31619, 8792, 9, 10, 9377, 5, 3588, 429, 146, 24, 356, 3007, 1386, 9, 357, 142, 9, 5, 169, 14, 24, 16, 847, 4, 939, 437, 1256, 11875, 111, 195, 108, 245, 17809, 8, 15900, 2697, 8, 24, 938, 75, 608, 162, 143, 20145, 328, 5, 299, 9, 5, 3588, 16, 2721, 328, 939, 40, 2081, 24, 13, 402, 1493, 4, 939, 2740, 24, 804, 8, 1705, 75, 860, 24, 15, 137, 4906, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The skirt part of the dress falls straight and accentuated my stomach. you can't really tell from the pic. but if you have even the slightest bump of a stomach the dress might make it look worse instead of better because of the way that it is cut. i'm pretty slim - 5'5'' and 114 pounds and it wasn't doing me any favors! the top of the dress is beautiful! i will exchange it for something else. i ordered it online and couldn't try it on before purchasing it.	2022-06-24T08:02:18Z
13978	-1	0	[0, 243, 18, 7174, 29716, 19, 10, 2216, 8, 1256, 5397, 1902, 1437, 53, 9574, 24, 18, 12272, 219, 40, 45, 94, 4, 939, 95, 829, 24, 8, 24, 1326, 101, 24, 74, 1136, 4102, 71, 10, 367, 15033, 4, 24, 18, 10, 2579, 13686, 9, 160, 9830, 23, 513, 4, 13, 162, 24, 18, 10, 117, 14, 40, 120, 1051, 124, 1359, 409, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	It's thin knit with a unique and pretty neckline  but unfortunately it's scratchy will not last. i just received it and it looks like it would fall apart after a few wears. it's a nice shade of offwhite at least. for me it's a no that will get sent back straight away.	2022-06-24T08:02:18Z
79	-1	0	[0, 133, 10199, 1299, 6162, 8, 939, 399, 75, 465, 24, 7, 28, 10, 34203, 299, 4, 13, 5135, 939, 524, 2498, 10, 4761, 11, 5, 2356, 8, 127, 19851, 32, 2843, 12, 541, 12, 1749, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The fabric felt cheap and i didn't find it to be a flattering top. for reference i am wearing a medium in the photos and my measurements are 38-30-40.	2022-06-24T08:02:18Z
